DurationTime,ZeroCrossRate,StartTime,EndTime,EntropyTime,LocalMaxMean,PeakToPeak,RmsTime,StartToMax,BandWidth,MaxFreq,MinFreq,PeakFreq,PeaksAbove,Category
628,0.042,0.0007,0.0,0.042,0,0.02,0.0938,0.02,0.0206,8.63,11.98,3.35,5.41,2,M. minutus
629,0.027000000000000003,0.0011,0.0,0.027000000000000003,0,0.02,0.0742,0.01,0.0085,12.5,16.24,3.73,5.92,3,M. minutus
630,0.013000000000000001,0.0023,0.0,0.013000000000000001,0,0.02,0.0605,0.01,0.0092,9.02,11.85,2.83,3.35,4,M. minutus
631,0.016,0.0019,0.0,0.016,0,0.02,0.064,0.01,0.0098,11.47,11.98,0.51,2.96,4,M. minutus
632,0.05,0.0006,0.0,0.05,0,0.02,0.1265,0.02,0.004,7.47,11.85,4.38,4.76,2,M. minutus
633,0.03,0.001,0.0,0.03,0,0.05,0.1514,0.04,0.0087,1.93,5.8,3.86,4.76,1,M. minutus
634,0.048,0.0006,0.0,0.048,0,0.02,0.0649,0.02,0.0076,7.47,11.85,4.38,4.64,2,M. minutus
635,0.035,0.0009,0.0,0.035,0,0.05,0.1494,0.03,0.0095,5.02,8.5,3.48,4.76,2,M. minutus
636,0.057,0.0005,0.0,0.057,0,0.02,0.062,0.01,0.0115,9.92,11.85,1.93,4.64,3,M. minutus
637,0.055,0.0006,0.0,0.055,0,0.03,0.1431,0.03,0.0235,10.31,11.85,1.54,4.64,6,M. minutus
638,0.034,0.0009,0.0,0.034,0,0.03,0.1279,0.02,0.0276,10.44,11.85,1.41,3.99,3,M. minutus
639,0.045,0.0007,0.0,0.045,0,0.02,0.0898,0.02,0.0351,16.37,16.37,0.0,3.86,6,M. minutus
640,0.045,0.0007,0.0,0.045,0,0.06,0.1899,0.05,0.0167,1.54,5.92,4.38,4.76,1,M. minutus
641,0.051,0.0006,0.0,0.051,0,0.04,0.1182,0.03,0.0119,1.41,5.92,4.51,4.76,1,M. minutus
642,0.059000000000000004,0.0005,0.0,0.059000000000000004,0,0.08,0.2549,0.06,0.0154,0.64,4.89,4.25,4.51,1,M. minutus
643,0.051,0.0006,0.0,0.051,0,0.05,0.1665,0.04,0.027000000000000003,1.41,5.8,4.38,4.64,1,M. minutus
644,0.065,0.0005,0.0,0.065,0,0.08,0.2876,0.06,0.0073,0.64,4.76,4.12,4.51,1,M. minutus
645,0.064,0.0005,0.0,0.064,0,0.07,0.208,0.06,0.027000000000000003,0.9,5.28,4.38,4.64,1,M. minutus
646,0.068,0.0004,0.0,0.068,0,0.09,0.2832,0.07,0.026000000000000002,0.51,4.64,4.12,4.38,1,M. minutus
647,0.035,0.0009,0.0,0.035,0,0.16,0.5445,0.13,0.0234,4.38,7.21,2.83,3.73,2,M. minutus
648,0.034,0.0009,0.0,0.034,0,0.14,0.4658,0.12,0.0237,4.12,7.08,2.96,3.6,2,M. minutus
649,0.042,0.0007,0.0,0.042,0,0.2,0.6734,0.16,0.0155,4.25,7.08,2.83,4.38,1,M. minutus
650,0.039,0.0008,0.0,0.039,0,0.24,0.6948,0.19,0.0109,3.99,6.83,2.83,3.35,1,M. minutus
651,0.033,0.0009,0.0,0.033,0,0.24,0.7704999999999999,0.2,0.0105,3.73,6.7,2.96,4.38,1,M. minutus
652,0.039,0.0008,0.0,0.039,0,0.28,0.9331,0.23,0.0165,6.83,6.83,0.0,4.51,2,M. minutus
653,0.037000000000000005,0.0008,0.0,0.037000000000000005,0,0.21,0.6699,0.17,0.0266,3.86,6.83,2.96,3.35,1,M. minutus
654,0.031,0.001,0.0,0.031,0,0.17,0.5547,0.14,0.0249,3.86,6.96,3.09,3.86,1,M. minutus
655,0.038,0.0008,0.0,0.038,0,0.19,0.6099,0.15,0.0136,3.99,6.96,2.96,4.25,1,M. minutus
656,0.102,0.0003,0.0,0.102,0,0.11,0.3482,0.08,0.0185,3.6,3.99,0.38,3.86,2,M. minutus
657,0.11,0.0003,0.0,0.11,0,0.08,0.3057,0.07,0.013000000000000001,3.6,3.99,0.38,3.86,2,M. minutus
658,0.095,0.0003,0.0,0.095,0,0.06,0.2051,0.05,0.0169,3.73,3.99,0.25,3.86,2,M. minutus
659,0.096,0.0003,0.0,0.096,0,0.08,0.271,0.06,0.0328,0.51,4.12,3.6,3.86,1,M. minutus
660,0.1,0.0003,0.0,0.1,0,0.08,0.2842,0.06,0.0104,0.38,3.99,3.6,3.73,1,M. minutus
661,0.013999999999999999,0.0003,0.0,0.013999999999999999,0,0.16,0.4546,0.12,0.002,4.88,29.29,24.41,27.34,1,M. molosus
662,0.019,0.0002,0.0,0.019,0,0.37,1.1905,0.3,0.0122,4.88,31.25,26.36,29.29,1,M. molosus
663,0.024,0.0002,0.0,0.024,0,0.55,1.6793,0.43,0.0047,10.74,39.06,28.32,32.22,1,M. molosus
664,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.54,1.7559,0.46,0.0024,4.88,27.34,22.46,25.39,1,M. molosus
665,0.016,0.0003,0.0,0.016,0,0.18,0.5947,0.14,0.005,5.85,34.17,28.32,32.22,1,M. molosus
666,0.017,0.0002,0.0,0.017,0,0.3,0.9146,0.24,0.0048,5.85,29.29,23.43,27.34,1,M. molosus
667,0.015,0.0003,0.0,0.015,0,0.17,0.5259,0.13,0.0054,4.88,33.2,28.32,32.22,1,M. molosus
668,0.017,0.0002,0.0,0.017,0,0.27,0.8320999999999998,0.21,0.0035,5.85,37.1,31.25,33.2,1,M. molosus
669,0.017,0.0002,0.0,0.017,0,0.43,1.396,0.36,0.0078,4.88,28.32,23.43,26.36,1,M. molosus
670,0.016,0.0003,0.0,0.016,0,0.36,1.1075,0.29,0.006,4.88,33.2,28.32,31.25,1,M. molosus
671,0.017,0.0002,0.0,0.017,0,0.19,0.5801,0.14,0.0078,12.69,43.94,31.25,36.13,1,M. molosus
672,0.013000000000000001,0.0003,0.0,0.013000000000000001,0,0.09,0.2725,0.07,0.0064,14.64,49.8,35.15,37.1,1,M. molosus
673,0.0175,0.0002,0.0,0.0175,0,0.12,0.3555,0.08999999999999998,0.0074,4.88,28.32,23.43,26.36,1,M. molosus
674,0.017,0.0002,0.0,0.017,0,0.06,0.2217,0.05,0.0029,5.85,34.17,28.32,32.22,1,M. molosus
675,0.017,0.0002,0.0,0.017,0,0.13,0.4268,0.11,0.0025,3.9,28.32,24.41,27.34,1,M. molosus
676,0.017,0.0002,0.0,0.017,0,0.05,0.1787,0.04,0.004,4.88,32.22,27.34,31.25,1,M. molosus
677,0.0165,0.0002,0.0,0.0165,0,0.11,0.3858,0.08999999999999998,0.0072,12.69,29.29,16.6,27.34,2,M. molosus
678,0.0145,0.0003,0.0,0.0145,0,0.06,0.2095,0.05,0.0019,34.17,34.17,0.0,32.22,2,M. molosus
679,0.006,0.0007,0.0,0.006,0,0.04,0.1582,0.03,0.0044,113.28,113.28,0.0,29.29,4,M. molosus
680,0.0035,0.0011,0.0,0.0035,0,0.05,0.1763,0.04,0.0018,33.2,33.2,0.0,24.41,2,M. molosus
681,0.0045,0.0009,0.0,0.0045,0,0.04,0.1655,0.03,0.0027,113.28,113.28,0.0,26.36,4,M. molosus
682,0.0035,0.0011,0.0,0.0035,0,0.03,0.1245,0.03,0.0024,113.28,113.28,0.0,23.43,4,M. molosus
683,0.0035,0.0011,0.0,0.0035,0,0.02,0.0991,0.02,0.0027,113.28,113.28,0.0,25.39,5,M. molosus
684,0.003,0.0013,0.0,0.003,0,0.02,0.0884,0.02,0.0017,113.28,113.28,0.0,24.41,5,M. molosus
685,0.003,0.0013,0.0,0.003,0,0.02,0.0903,0.02,0.0016,113.28,113.28,0.0,25.39,5,M. molosus
686,0.0025,0.0016,0.0,0.0025,0,0.02,0.0859,0.02,0.0019,113.28,113.28,0.0,27.34,6,M. molosus
687,0.0025,0.0016,0.0,0.0025,0,0.02,0.0864,0.02,0.0018,113.28,113.28,0.0,0.0,6,M. molosus
688,0.0165,0.0002,0.0,0.0165,0,0.17,0.6084,0.14,0.0023,3.9,30.27,26.36,29.29,1,M. molosus
689,0.0115,0.0003,0.0,0.0115,0,0.07,0.2451,0.06,0.0016,32.22,32.22,0.0,30.27,2,M. molosus
690,0.012,0.0003,0.0,0.012,0,0.08,0.27,0.06,0.0027,34.17,34.17,0.0,32.22,2,M. molosus
691,0.017,0.0002,0.0,0.017,0,0.1,0.2759,0.08,0.002,37.1,37.1,0.0,35.15,2,M. molosus
692,0.0125,0.0003,0.0,0.0125,0,0.04,0.1274,0.03,0.0086,42.96,42.96,0.0,38.08,3,M. molosus
693,0.023,0.0002,0.0,0.023,0,0.03,0.1314,0.03,0.0148,113.28,113.28,0.0,39.06,5,M. molosus
694,0.0095,0.0004,0.0,0.0095,0,0.02,0.0908,0.02,0.0082,113.28,113.28,0.0,40.03,4,M. molosus
695,0.01,0.0004,0.0,0.01,0,0.02,0.0889,0.02,0.0064,113.28,113.28,0.0,40.03,5,M. molosus
696,0.01,0.0004,0.0,0.01,0,0.03,0.1128,0.03,0.0064,113.28,113.28,0.0,41.01,4,M. molosus
697,0.006,0.0007,0.0,0.006,0,0.05,0.2315,0.05,0.0033,43.94,43.94,0.0,28.32,2,M. molosus
698,0.0155,0.0003,0.0,0.0155,0,0.32,1.0811,0.25,0.0014,3.9,30.27,26.36,28.32,1,M. molosus
699,0.016,0.0003,0.0,0.016,0,0.19,0.7431999999999997,0.15,0.0019,3.9,34.17,30.27,32.22,1,M. molosus
700,0.0135,0.0003,0.0,0.0135,0,0.18,0.6157,0.15,0.0013,3.9,29.29,25.39,27.34,1,M. molosus
701,0.0155,0.0003,0.0,0.0155,0,0.28,0.9273,0.22,0.0015,3.9,29.29,25.39,27.34,1,M. molosus
702,0.0145,0.0003,0.0,0.0145,0,0.19,0.6211,0.15,0.0019,2.92,33.2,30.27,32.22,1,M. molosus
703,0.0155,0.0003,0.0,0.0155,0,0.29,0.8838,0.23,0.0017,3.9,29.29,25.39,27.34,1,M. molosus
704,0.0135,0.0003,0.0,0.0135,0,0.19,0.5894,0.15,0.0023,3.9,33.2,29.29,31.25,1,M. molosus
705,0.013000000000000001,0.0003,0.0,0.013000000000000001,0,0.09,0.2866,0.07,0.0022,30.27,30.27,0.0,29.29,2,M. molosus
706,0.013000000000000001,0.0003,0.0,0.013000000000000001,0,0.07,0.209,0.05,0.0024,33.2,33.2,0.0,32.22,2,M. molosus
707,0.0105,0.0004,0.0,0.0105,0,0.03,0.1094,0.03,0.0022,31.25,31.25,0.0,30.27,3,M. molosus
708,0.0095,0.0004,0.0,0.0095,0,0.02,0.0547,0.02,0.0038,113.28,113.28,0.0,0.0,4,M. molosus
709,0.0065,0.0006,0.0,0.0065,0,0.02,0.0625,0.02,0.0033,113.28,113.28,0.0,0.0,4,M. molosus
710,0.01,0.0004,0.0,0.01,0,0.04,0.1426,0.04,0.0008,32.22,32.22,0.0,30.27,2,M. molosus
711,0.0045,0.0009,0.0,0.0045,0,0.02,0.0513,0.02,0.0012,113.28,113.28,0.0,0.0,4,M. molosus
712,0.006,0.0007,0.0,0.006,0,0.03,0.1123,0.02,0.0042,113.28,113.28,0.0,0.0,4,M. molosus
713,0.0065,0.0006,0.0,0.0065,0,0.02,0.0884,0.02,0.0049,113.28,113.28,0.0,0.0,4,M. molosus
714,0.0055,0.0007,0.0,0.0055,0,0.03,0.1411,0.03,0.0034,113.28,113.28,0.0,0.0,4,M. molosus
715,0.0045,0.0009,0.0,0.0045,0,0.03,0.1421,0.03,0.003,113.28,113.28,0.0,24.41,4,M. molosus
716,0.005,0.0008,0.0,0.005,0,0.03,0.1201,0.03,0.0036,113.28,113.28,0.0,0.0,4,M. molosus
717,0.013999999999999999,0.0003,0.0,0.013999999999999999,0,0.03,0.106,0.03,0.0019,112.3,112.3,0.0,33.2,4,M. molosus
718,0.004,0.001,0.0,0.004,0,0.03,0.1113,0.02,0.0024,113.28,113.28,0.0,0.0,4,M. molosus
719,0.0035,0.0011,0.0,0.0035,0,0.03,0.1001,0.02,0.0022,113.28,113.28,0.0,0.0,4,M. molosus
720,0.0025,0.0016,0.0,0.0025,0,0.03,0.083,0.02,0.001,113.28,113.28,0.0,0.0,4,M. molosus
721,0.0025,0.0016,0.0,0.0025,0,0.02,0.084,0.02,0.0008,113.28,113.28,0.0,0.0,4,M. molosus
722,0.003,0.0013,0.0,0.003,0,0.02,0.0747,0.02,0.0015,113.28,113.28,0.0,0.0,4,M. molosus
723,0.0025,0.0016,0.0,0.0025,0,0.02,0.0679,0.02,0.0015,113.28,113.28,0.0,0.0,4,M. molosus
724,0.002,0.002,0.0,0.002,0,0.02,0.0625,0.02,0.0009,113.28,113.28,0.0,0.0,4,M. molosus
725,0.002,0.002,0.0,0.002,0,0.02,0.061,0.02,0.001,113.28,113.28,0.0,0.0,4,M. molosus
726,0.016,0.0003,0.0,0.016,0,0.11,0.3027,0.08999999999999998,0.0096,28.32,28.32,0.0,27.34,2,M. molosus
727,0.002,0.002,0.0,0.002,0,0.02,0.0474,0.02,0.0009,113.28,113.28,0.0,0.0,4,M. molosus
728,0.0025,0.0016,0.0,0.0025,0,0.02,0.0483,0.02,0.0016,113.28,113.28,0.0,0.0,4,M. molosus
729,0.0025,0.0016,0.0,0.0025,0,0.02,0.042,0.02,0.001,113.28,113.28,0.0,0.0,4,M. molosus
730,0.0025,0.0016,0.0,0.0025,0,0.02,0.0527,0.02,0.0012,113.28,113.28,0.0,0.0,4,M. molosus
731,0.002,0.002,0.0,0.002,0,0.02,0.0645,0.02,0.0013,113.28,113.28,0.0,0.0,4,M. molosus
732,0.002,0.002,0.0,0.002,0,0.02,0.0493,0.02,0.0012,113.28,113.28,0.0,0.0,4,M. molosus
733,0.009000000000000001,0.0004,0.0,0.009000000000000001,0,0.07,0.2608,0.06,0.0019,30.27,30.27,0.0,29.29,2,M. molosus
734,0.012,0.0003,0.0,0.012,0,0.19,0.6597,0.16,0.0022,3.9,31.25,27.34,29.29,1,M. molosus
735,0.017,0.0002,0.0,0.017,0,0.04,0.1387,0.03,0.0014,33.2,33.2,0.0,32.22,3,M. molosus
736,0.013999999999999999,0.0003,0.0,0.013999999999999999,0,0.22,0.8423,0.18,0.0015,3.9,34.17,30.27,33.2,1,M. molosus
737,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.03,0.0918,0.02,0.0026,113.28,113.28,0.0,0.0,4,M. molosus
738,0.0165,0.0002,0.0,0.0165,0,0.03,0.0776,0.02,0.0107,113.28,113.28,0.0,0.0,4,M. molosus
739,0.0135,0.0003,0.0,0.0135,0,0.03,0.0718,0.02,0.0068,113.28,113.28,0.0,0.0,4,M. molosus
740,0.0105,0.0004,0.0,0.0105,0,0.02,0.0649,0.02,0.0037,113.28,113.28,0.0,0.0,4,M. molosus
741,0.0085,0.0005,0.0,0.0085,0,0.02,0.0625,0.02,0.0037,113.28,113.28,0.0,0.0,4,M. molosus
742,0.0105,0.0004,0.0,0.0105,0,0.2,0.647,0.17,0.0017,3.9,29.29,25.39,28.32,1,M. molosus
743,0.0055,0.0007,0.0,0.0055,0,0.06,0.2188,0.05,0.0034,36.13,36.13,0.0,23.43,3,M. molosus
744,0.005,0.0008,0.0,0.005,0,0.05,0.187,0.04,0.0034,112.3,112.3,0.0,24.41,4,M. molosus
745,0.0035,0.0011,0.0,0.0035,0,0.05,0.1748,0.04,0.002,113.28,113.28,0.0,23.43,3,M. molosus
746,0.004,0.001,0.0,0.004,0,0.04,0.1611,0.04,0.0028,113.28,113.28,0.0,23.43,4,M. molosus
747,0.0035,0.0011,0.0,0.0035,0,0.05,0.1865,0.04,0.0021,33.2,33.2,0.0,23.43,3,M. molosus
748,0.003,0.0013,0.0,0.003,0,0.04,0.1675,0.04,0.0019,112.3,112.3,0.0,24.41,4,M. molosus
749,0.003,0.0013,0.0,0.003,0,0.04,0.1646,0.03,0.0016,113.28,113.28,0.0,24.41,4,M. molosus
750,0.003,0.0013,0.0,0.003,0,0.04,0.1577,0.03,0.0021,113.28,113.28,0.0,23.43,5,M. molosus
751,0.003,0.0013,0.0,0.003,0,0.04,0.1514,0.03,0.0019,113.28,113.28,0.0,22.46,4,M. molosus
752,0.003,0.0013,0.0,0.003,0,0.03,0.1426,0.03,0.0019,113.28,113.28,0.0,23.43,4,M. molosus
753,0.009000000000000001,0.0004,0.0,0.009000000000000001,0,0.04,0.1318,0.03,0.0062,112.3,112.3,0.0,35.15,4,M. molosus
754,0.0035,0.0011,0.0,0.0035,0,0.03,0.1221,0.03,0.0021,113.28,113.28,0.0,0.0,6,M. molosus
755,0.0035,0.0011,0.0,0.0035,0,0.03,0.1162,0.02,0.0025,113.28,113.28,0.0,0.0,5,M. molosus
756,0.003,0.0013,0.0,0.003,0,0.03,0.0933,0.02,0.002,113.28,113.28,0.0,0.0,5,M. molosus
757,0.005,0.0008,0.0,0.005,0,0.02,0.1069,0.02,0.004,113.28,113.28,0.0,0.0,5,M. molosus
758,0.012,0.0003,0.0,0.012,0,0.13,0.4556,0.1,0.0074,30.27,30.27,0.0,28.32,2,M. molosus
759,0.0125,0.0003,0.0,0.0125,0,0.28,0.7915,0.22,0.0082,33.2,33.2,0.0,32.22,3,M. molosus
760,0.013999999999999999,0.0003,0.0,0.013999999999999999,0,0.14,0.436,0.11,0.002,28.32,28.32,0.0,27.34,2,M. molosus
761,0.0175,0.0002,0.0,0.0175,0,0.06,0.2095,0.05,0.008,37.1,37.1,0.0,32.22,3,M. molosus
762,0.011000000000000001,0.0004,0.0,0.011000000000000001,0,0.05,0.1641,0.04,0.0058,37.1,37.1,0.0,34.17,3,M. molosus
763,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.03,0.1133,0.02,0.0019,113.28,113.28,0.0,0.0,5,M. molosus
764,0.015,0.0003,0.0,0.015,0,0.03,0.10400000000000001,0.02,0.0025,113.28,113.28,0.0,0.0,5,M. molosus
765,0.0175,0.0002,0.0,0.0175,0,0.04,0.1314,0.03,0.0076,20.5,20.5,0.0,19.53,3,M. molosus
766,0.0065,0.0006,0.0,0.0065,0,0.06,0.2217,0.05,0.0046,112.3,112.3,0.0,24.41,5,M. molosus
767,0.0145,0.0003,0.0,0.0145,0,0.1,0.2886,0.07,0.0048,4.88,30.27,25.39,29.29,1,M. molosus
768,0.0145,0.0003,0.0,0.0145,0,0.15,0.4712,0.12,0.0017,3.9,34.17,30.27,33.2,1,M. molosus
769,0.016,0.0003,0.0,0.016,0,0.33,1.1021,0.26,0.0018,5.85,30.27,24.41,28.32,1,M. molosus
770,0.0165,0.0002,0.0,0.0165,0,0.13,0.3936,0.1,0.0024,4.88,34.17,29.29,32.22,1,M. molosus
771,0.015,0.0003,0.0,0.015,0,0.04,0.1089,0.03,0.0046,113.28,113.28,0.0,33.2,4,M. molosus
772,0.0155,0.0003,0.0,0.0155,0,0.32,0.9478,0.25,0.0017,5.85,29.29,23.43,27.34,1,M. molosus
773,0.016,0.0003,0.0,0.016,0,0.26,0.772,0.2,0.0015,4.88,33.2,28.32,31.25,1,M. molosus
774,0.0175,0.0002,0.0,0.0175,0,0.29,0.8754999999999998,0.23,0.0053,4.88,28.32,23.43,27.34,1,M. molosus
775,0.015,0.0003,0.0,0.015,0,0.27,0.9673,0.24,0.0031,4.88,29.29,24.41,28.32,1,M. molosus
776,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.23,0.7685999999999998,0.19,0.0021,4.88,33.2,28.32,32.22,1,M. molosus
777,0.016,0.0003,0.0,0.016,0,0.43,1.6534,0.37,0.0025,4.88,29.29,24.41,28.32,1,M. molosus
778,0.017,0.0002,0.0,0.017,0,0.14,0.5015,0.11,0.0025,33.2,33.2,0.0,32.22,3,M. molosus
779,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.12,0.4351,0.1,0.002,32.22,32.22,0.0,31.25,2,M. molosus
780,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.03,0.1421,0.03,0.0085,113.28,113.28,0.0,34.17,6,M. molosus
781,0.015,0.0003,0.0,0.015,0,0.32,1.0992,0.27,0.0014,5.85,28.32,22.46,27.34,1,M. molosus
782,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.03,0.0845,0.02,0.0047,3.9,33.2,29.29,32.22,1,M. molosus
783,0.016,0.0003,0.0,0.016,0,0.07,0.2632,0.06,0.0025,3.9,28.32,24.41,26.36,1,M. molosus
784,0.016,0.0003,0.0,0.016,0,0.02,0.064,0.02,0.0108,109.37,109.37,0.0,29.29,3,M. molosus
785,0.016,0.0003,0.0,0.016,0,0.06,0.2056,0.05,0.0052,3.9,27.34,23.43,26.36,1,M. molosus
786,0.013999999999999999,0.0003,0.0,0.013999999999999999,0,0.02,0.0562,0.01,0.0054,109.37,109.37,0.0,30.27,3,M. molosus
787,0.013000000000000001,0.0003,0.0,0.013000000000000001,0,0.03,0.0967,0.02,0.0036,28.32,28.32,0.0,27.34,2,M. molosus
788,0.011000000000000001,0.0004,0.0,0.011000000000000001,0,0.02,0.0527,0.01,0.001,109.37,109.37,0.0,31.25,3,M. molosus
789,0.019,0.0002,0.0,0.019,0,0.05,0.1831,0.05,0.0032,3.9,27.34,23.43,26.36,1,M. molosus
790,0.015,0.0003,0.0,0.015,0,0.05,0.228,0.05,0.0044,30.27,32.22,1.95,31.25,2,M. molosus
791,0.017,0.0002,0.0,0.017,0,0.1,0.3364,0.08,0.004,4.88,29.29,24.41,28.32,1,M. molosus
792,0.017,0.0002,0.0,0.017,0,0.05,0.1724,0.04,0.0075,3.9,29.29,25.39,28.32,1,M. molosus
793,0.013999999999999999,0.0003,0.0,0.013999999999999999,0,0.01,0.041,0.01,0.0065,112.3,112.3,0.0,28.32,4,M. molosus
794,0.019,0.0002,0.0,0.019,0,0.04,0.1255,0.03,0.0088,4.88,28.32,23.43,26.36,1,M. molosus
795,0.013000000000000001,0.0003,0.0,0.013000000000000001,0,0.01,0.0361,0.01,0.0068,112.3,112.3,0.0,29.29,4,M. molosus
796,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.1,0.3506,0.08,0.0023,3.9,28.32,24.41,26.36,1,M. molosus
797,0.011000000000000001,0.0004,0.0,0.011000000000000001,0,0.01,0.0322,0.01,0.0049,112.3,112.3,0.0,28.32,4,M. molosus
798,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.06,0.2344,0.06,0.0023,3.9,27.34,23.43,26.36,1,M. molosus
799,0.021,0.0002,0.0,0.021,0,0.01,0.0352,0.01,0.0047,113.28,113.28,0.0,29.29,5,M. molosus
800,0.018000000000000002,0.0002,0.0,0.018000000000000002,0,0.01,0.0405,0.01,0.0117,112.3,112.3,0.0,31.25,5,M. molosus
801,0.0105,0.0004,0.0,0.0105,0,0.19,0.6397,0.15,0.0022,5.85,42.96,37.1,41.01,1,M. molosus
802,0.011000000000000001,0.0004,0.0,0.011000000000000001,0,0.06,0.2275,0.05,0.0042,4.88,47.85,42.96,44.92,1,M. molosus
803,0.0095,0.0004,0.0,0.0095,0,0.21,0.7427,0.17,0.0054,5.85,44.92,39.06,42.96,1,M. molosus
804,0.011000000000000001,0.0004,0.0,0.011000000000000001,0,0.27,1.0039,0.22,0.004,4.88,48.82,43.94,46.87,1,M. molosus
805,0.012,0.0003,0.0,0.012,0,0.14,0.4693,0.11,0.0028,7.81,55.66,47.85,52.73,1,M. molosus
806,0.01,0.0004,0.0,0.01,0,0.19,0.5781,0.15,0.0027,5.85,43.94,38.08,42.96,1,M. molosus
807,0.0095,0.0004,0.0,0.0095,0,0.21,0.6343,0.17,0.0031,5.85,50.78,44.92,47.85,1,M. molosus
808,0.0095,0.0004,0.0,0.0095,0,0.08,0.2871,0.06,0.0023,5.85,44.92,39.06,42.96,1,M. molosus
809,0.0155,0.0003,0.0,0.0155,0,0.02,0.0801,0.02,0.0021,113.28,113.28,0.0,30.27,4,M. molosus
810,0.0045,0.0009,0.0,0.0045,0,0.01,0.0376,0.01,0.0021,124.02,124.02,0.0,0.0,7,M. molosus
811,0.008,0.0005,0.0,0.008,0,0.01,0.0439,0.01,0.0053,124.02,124.02,0.0,0.0,4,M. molosus
812,0.0065,0.0006,0.0,0.0065,0,0.01,0.0405,0.01,0.0036,124.02,124.02,0.0,0.0,8,M. molosus
813,0.005,0.0008,0.0,0.005,0,0.01,0.0391,0.01,0.0038,124.02,124.02,0.0,0.0,5,M. molosus
814,0.0045,0.0009,0.0,0.0045,0,0.01,0.0449,0.01,0.0032,124.02,124.02,0.0,0.0,11,M. molosus
815,0.0095,0.0004,0.0,0.0095,0,0.01,0.0386,0.01,0.006999999999999999,122.07,122.07,0.0,0.0,2,M. molosus
816,0.0095,0.0004,0.0,0.0095,0,0.01,0.0547,0.01,0.0019,113.28,113.28,0.0,26.36,5,M. molosus
817,0.021,0.0002,0.0,0.021,0,0.03,0.1206,0.02,0.0025,31.25,31.25,0.0,30.27,2,M. molosus
818,0.0125,0.0003,0.0,0.0125,0,0.01,0.0659,0.01,0.002,113.28,113.28,0.0,25.39,4,M. molosus
819,0.016,0.0003,0.0,0.016,0,0.02,0.0781,0.01,0.0103,113.28,113.28,0.0,31.25,4,M. molosus
820,0.0165,0.0002,0.0,0.0165,0,0.03,0.1113,0.03,0.0029,28.32,28.32,0.0,26.36,2,M. molosus
821,0.032,0.0001,0.0,0.032,0,0.03,0.1802,0.03,0.0021,27.34,27.34,0.0,26.36,2,M. molosus
822,0.0345,0.0001,0.0,0.0345,0,0.04,0.2798,0.05,0.0028,3.9,31.25,27.34,30.27,1,M. molosus
823,0.0165,0.0002,0.0,0.0165,0,0.03,0.1206,0.03,0.0028,30.27,30.27,0.0,29.29,2,M. molosus
824,0.0175,0.0002,0.0,0.0175,0,0.07,0.1836,0.05,0.0024,4.88,26.36,21.48,25.39,1,M. molosus
825,0.021,0.0002,0.0,0.021,0,0.05,0.1455,0.03,0.011000000000000001,35.15,35.15,0.0,31.25,2,M. molosus
826,0.019,0.0002,0.0,0.019,0,0.02,0.0674,0.01,0.0158,113.28,113.28,0.0,35.15,4,M. molosus
827,0.0125,0.0003,0.0,0.0125,0,0.01,0.0483,0.01,0.0042,124.02,124.02,0.0,38.08,7,M. molosus
828,0.0055,0.0007,0.0,0.0055,0,0.02,0.0645,0.01,0.0032,123.04,123.04,0.0,34.17,10,M. molosus
829,0.0045,0.0009,0.0,0.0045,0,0.01,0.0439,0.01,0.0025,124.02,124.02,0.0,0.0,11,M. molosus
830,0.012,0.0003,0.0,0.012,0,0.02,0.084,0.02,0.0076,113.28,113.28,0.0,28.32,4,M. molosus
831,0.019,0.0002,0.0,0.019,0,0.06,0.2344,0.05,0.0049,49.8,49.8,0.0,40.03,3,M. molosus
832,0.0135,0.0003,0.0,0.0135,0,0.05,0.1782,0.04,0.0049,113.28,113.28,0.0,41.99,4,M. molosus
833,0.0065,0.0006,0.0,0.0065,0,0.04,0.18899999999999997,0.03,0.0048,113.28,113.28,0.0,30.27,5,M. molosus
834,0.005,0.0008,0.0,0.005,0,0.04,0.1777,0.03,0.0042,113.28,113.28,0.0,36.13,4,M. molosus
835,0.0035,0.0011,0.0,0.0035,0,0.03,0.1577,0.03,0.0026,113.28,113.28,0.0,23.43,7,M. molosus
836,0.004,0.001,0.0,0.004,0,0.04,0.209,0.03,0.0027,111.32,113.28,1.95,35.15,4,M. molosus
837,0.0035,0.0011,0.0,0.0035,0,0.03,0.1826,0.03,0.0026,113.28,113.28,0.0,30.27,4,M. molosus
838,0.013000000000000001,0.0003,0.0,0.013000000000000001,0,0.02,0.0942,0.02,0.0057,113.28,113.28,0.0,31.25,4,M. molosus
839,0.004,0.001,0.0,0.004,0,0.03,0.1494,0.02,0.0028,114.25,114.25,0.0,23.43,4,M. molosus
